"idRam";"registro";"hora"
145;63.5;"2022-10-24 21:48:23"
146;63.5;"2022-10-24 21:48:24"
147;63.5;"2022-10-24 21:48:25"
148;63.5;"2022-10-24 21:48:26"
149;63.5;"2022-10-24 21:48:27"
150;63.5;"2022-10-24 21:48:28"
151;63.4;"2022-10-24 21:48:29"
152;63.4;"2022-10-24 21:48:30"
153;63.4;"2022-10-24 21:48:31"
154;63.4;"2022-10-24 21:48:32"
155;63.4;"2022-10-24 21:48:33"
156;63.3;"2022-10-24 21:48:34"
157;63.6;"2022-10-24 21:48:35"
158;63.6;"2022-10-24 21:48:37"
159;63.5;"2022-10-24 21:48:38"
160;63.4;"2022-10-24 21:48:39"
161;63.5;"2022-10-24 21:48:40"
162;63.5;"2022-10-24 21:48:41"
163;63.5;"2022-10-24 21:48:42"
164;63.5;"2022-10-24 21:48:43"
165;63.5;"2022-10-24 21:48:44"
166;63.5;"2022-10-24 21:48:45"
167;63.5;"2022-10-24 21:48:47"
168;63.5;"2022-10-24 21:48:48"
169;63.4;"2022-10-24 21:48:49"
170;63.5;"2022-10-24 21:48:50"
171;63.5;"2022-10-24 21:48:51"
172;63.3;"2022-10-24 21:48:52"
173;63.4;"2022-10-24 21:48:53"
174;63.4;"2022-10-24 21:48:54"
175;63.3;"2022-10-24 21:48:55"
176;63.3;"2022-10-24 21:48:56"
177;63.1;"2022-10-24 21:48:57"
178;63.1;"2022-10-24 21:48:59"
179;63.1;"2022-10-24 21:49:00"
180;63.1;"2022-10-24 21:49:01"
181;63.1;"2022-10-24 21:49:02"
182;63.1;"2022-10-24 21:49:03"
183;63.1;"2022-10-24 21:49:04"
184;63.1;"2022-10-24 21:49:06"
185;63.1;"2022-10-24 21:49:07"
186;63.1;"2022-10-24 21:49:08"
187;63.1;"2022-10-24 21:49:09"
188;63.1;"2022-10-24 21:49:10"
189;63.1;"2022-10-24 21:49:11"
190;63.2;"2022-10-24 21:49:12"
191;63.3;"2022-10-24 21:49:13"
192;63.3;"2022-10-24 21:49:14"
193;63.3;"2022-10-24 21:49:15"
194;63.2;"2022-10-24 21:49:16"
195;63.2;"2022-10-24 21:49:17"
196;63.2;"2022-10-24 21:49:19"
197;63.3;"2022-10-24 21:49:20"
198;63.1;"2022-10-24 21:49:21"
199;63.1;"2022-10-24 21:49:22"
200;62.9;"2022-10-24 21:49:23"
201;63.0;"2022-10-24 21:49:24"
202;63.0;"2022-10-24 21:49:25"
203;63.0;"2022-10-24 21:49:26"
204;62.5;"2022-10-24 21:49:28"
205;62.5;"2022-10-24 21:49:29"
206;62.5;"2022-10-24 21:49:30"
207;62.5;"2022-10-24 21:49:31"
208;62.6;"2022-10-24 21:49:32"
209;62.6;"2022-10-24 21:49:33"
210;62.5;"2022-10-24 21:49:34"
211;62.5;"2022-10-24 21:49:35"
212;62.5;"2022-10-24 21:49:36"
213;62.5;"2022-10-24 21:49:37"
214;62.7;"2022-10-24 21:49:38"
215;62.7;"2022-10-24 21:49:39"
216;62.7;"2022-10-24 21:49:41"
217;62.9;"2022-10-24 21:49:42"
218;62.7;"2022-10-24 21:49:43"
219;62.8;"2022-10-24 21:49:44"
220;62.9;"2022-10-24 21:49:45"
221;62.9;"2022-10-24 21:49:46"
222;62.9;"2022-10-24 21:49:47"
223;62.9;"2022-10-24 21:49:48"
224;62.9;"2022-10-24 21:49:49"
225;62.8;"2022-10-24 21:49:50"
226;62.7;"2022-10-24 21:49:52"
227;62.7;"2022-10-24 21:49:53"
228;62.8;"2022-10-24 21:49:54"
229;62.7;"2022-10-24 21:49:55"
230;62.8;"2022-10-24 21:49:56"
231;63.0;"2022-10-24 21:49:57"
232;63.4;"2022-10-24 21:49:58"
233;63.4;"2022-10-24 21:49:59"
234;63.4;"2022-10-24 21:50:00"
235;63.4;"2022-10-24 21:50:01"
236;63.4;"2022-10-24 21:50:02"
237;63.3;"2022-10-24 21:50:03"
238;63.4;"2022-10-24 21:50:04"
239;63.4;"2022-10-24 21:50:05"
240;63.4;"2022-10-24 21:50:07"
241;63.3;"2022-10-24 21:50:08"
242;63.4;"2022-10-24 21:50:09"
243;63.4;"2022-10-24 21:50:10"
244;63.4;"2022-10-24 21:50:11"
245;63.3;"2022-10-24 21:50:12"
246;63.4;"2022-10-24 21:50:13"
247;63.4;"2022-10-24 21:50:14"
248;63.4;"2022-10-24 21:50:15"
249;63.0;"2022-10-24 21:50:16"
250;62.9;"2022-10-24 21:50:17"
251;63.2;"2022-10-24 21:50:19"
252;63.2;"2022-10-24 21:50:20"
253;63.0;"2022-10-24 21:50:21"
254;63.0;"2022-10-24 21:50:22"
255;63.0;"2022-10-24 21:50:23"
256;62.9;"2022-10-24 21:50:24"
257;62.9;"2022-10-24 21:50:25"
258;62.9;"2022-10-24 21:50:26"
259;62.9;"2022-10-24 21:50:27"
260;62.9;"2022-10-24 21:50:28"
261;62.9;"2022-10-24 21:50:29"
262;63.1;"2022-10-24 21:50:30"
263;63.1;"2022-10-24 21:50:31"
264;63.1;"2022-10-24 21:50:32"
265;63.1;"2022-10-24 21:50:33"
266;63.1;"2022-10-24 21:50:35"
267;63.1;"2022-10-24 21:50:36"
268;62.9;"2022-10-24 21:50:37"
269;63.0;"2022-10-24 21:50:38"
270;63.0;"2022-10-24 21:50:39"
271;62.9;"2022-10-24 21:50:40"
272;62.9;"2022-10-24 21:50:42"
273;62.9;"2022-10-24 21:50:43"
274;62.9;"2022-10-24 21:50:44"
275;62.9;"2022-10-24 21:50:45"
276;62.9;"2022-10-24 21:50:46"
277;62.9;"2022-10-24 21:50:47"
278;62.9;"2022-10-24 21:50:48"
279;62.9;"2022-10-24 21:50:49"
280;63.0;"2022-10-24 21:50:50"
281;63.0;"2022-10-24 21:50:51"
282;63.1;"2022-10-24 21:50:52"
283;63.1;"2022-10-24 21:50:53"
284;63.0;"2022-10-24 21:50:55"
285;63.0;"2022-10-24 21:50:56"
286;63.0;"2022-10-24 21:50:57"
287;62.7;"2022-10-24 21:50:58"
288;62.7;"2022-10-24 21:50:59"
289;63.0;"2022-10-24 21:51:00"
290;64.5;"2022-10-24 21:51:01"
291;64.6;"2022-10-24 21:51:03"
292;64.5;"2022-10-24 21:51:04"
293;64.6;"2022-10-24 21:51:05"
294;64.5;"2022-10-24 21:51:06"
295;64.6;"2022-10-24 21:51:07"
296;65.1;"2022-10-24 21:51:08"
297;65.1;"2022-10-24 21:51:10"
298;64.2;"2022-10-24 21:51:11"
299;66.2;"2022-10-24 21:51:12"
300;66.3;"2022-10-24 21:51:13"
301;66.4;"2022-10-24 21:51:14"
302;66.1;"2022-10-24 21:51:15"
303;66.0;"2022-10-24 21:51:16"
304;66.0;"2022-10-24 21:51:17"
305;66.5;"2022-10-24 21:51:18"
306;66.7;"2022-10-24 21:51:20"
307;65.8;"2022-10-24 21:51:21"
308;64.6;"2022-10-24 21:51:22"
309;64.7;"2022-10-24 21:51:23"
310;64.8;"2022-10-24 21:51:25"
311;64.8;"2022-10-24 21:51:26"
312;64.9;"2022-10-24 21:51:27"
313;65.1;"2022-10-24 21:51:28"
314;65.0;"2022-10-24 21:51:29"
315;65.0;"2022-10-24 21:51:30"
316;65.0;"2022-10-24 21:51:31"
317;65.2;"2022-10-24 21:51:33"
318;65.4;"2022-10-24 21:51:34"
319;65.3;"2022-10-24 21:51:35"
320;65.4;"2022-10-24 21:51:36"
321;65.3;"2022-10-24 21:51:37"
322;65.5;"2022-10-24 21:51:38"
323;65.5;"2022-10-24 21:51:39"
324;65.5;"2022-10-24 21:51:40"
325;65.3;"2022-10-24 21:51:41"
326;65.3;"2022-10-24 21:51:42"
327;65.5;"2022-10-24 21:51:43"
328;65.4;"2022-10-24 21:51:44"
329;65.4;"2022-10-24 21:51:46"
330;65.3;"2022-10-24 21:51:47"
331;65.3;"2022-10-24 21:51:49"
332;65.2;"2022-10-24 21:51:51"
333;65.2;"2022-10-24 21:51:52"
334;65.3;"2022-10-24 21:51:53"
335;65.6;"2022-10-24 21:51:54"
336;65.3;"2022-10-24 21:51:55"
337;64.8;"2022-10-24 21:51:56"
338;65.1;"2022-10-24 21:51:57"
339;65.0;"2022-10-24 21:51:58"
340;65.0;"2022-10-24 21:51:59"
341;64.8;"2022-10-24 21:52:01"
342;64.8;"2022-10-24 21:52:02"
343;64.8;"2022-10-24 21:52:03"
344;64.8;"2022-10-24 21:52:04"
345;64.8;"2022-10-24 21:52:05"
346;64.8;"2022-10-24 21:52:06"
347;64.8;"2022-10-24 21:52:07"
348;64.8;"2022-10-24 21:52:09"
349;64.8;"2022-10-24 21:52:10"
350;64.8;"2022-10-24 21:52:11"
351;64.8;"2022-10-24 21:52:12"
352;64.8;"2022-10-24 21:52:13"
353;64.9;"2022-10-24 21:52:14"
354;64.8;"2022-10-24 21:52:15"
355;64.9;"2022-10-24 21:52:16"
356;65.2;"2022-10-24 21:52:17"
357;65.0;"2022-10-24 21:52:18"
358;65.0;"2022-10-24 21:52:19"
359;65.0;"2022-10-24 21:52:20"
360;65.0;"2022-10-24 21:52:21"
361;64.9;"2022-10-24 21:52:23"
362;65.0;"2022-10-24 21:52:24"
363;65.0;"2022-10-24 21:52:25"
364;64.9;"2022-10-24 21:52:26"
365;64.9;"2022-10-24 21:52:27"
366;64.9;"2022-10-24 21:52:28"
367;64.9;"2022-10-24 21:52:29"
368;64.9;"2022-10-24 21:52:30"
369;64.8;"2022-10-24 21:52:31"
370;64.8;"2022-10-24 21:52:32"
371;64.8;"2022-10-24 21:52:33"
372;64.8;"2022-10-24 21:52:34"
373;64.8;"2022-10-24 21:52:35"
374;64.8;"2022-10-24 21:52:37"
375;64.8;"2022-10-24 21:52:38"
376;64.9;"2022-10-24 21:52:39"
377;64.9;"2022-10-24 21:52:40"
378;65.0;"2022-10-24 21:52:41"
379;64.9;"2022-10-24 21:52:42"
380;64.7;"2022-10-24 21:52:43"
381;64.9;"2022-10-24 21:52:44"
382;65.0;"2022-10-24 21:52:45"
383;65.0;"2022-10-24 21:52:46"
384;65.0;"2022-10-24 21:52:47"
385;64.8;"2022-10-24 21:52:48"
386;64.8;"2022-10-24 21:52:49"
387;64.7;"2022-10-24 21:52:51"
388;64.8;"2022-10-24 21:52:52"
389;65.0;"2022-10-24 21:52:53"
390;65.0;"2022-10-24 21:52:54"
391;65.1;"2022-10-24 21:52:55"
392;65.0;"2022-10-24 21:52:56"
393;65.0;"2022-10-24 21:52:57"
394;65.0;"2022-10-24 21:52:58"
395;64.9;"2022-10-24 21:53:00"
396;64.9;"2022-10-24 21:53:01"
397;64.8;"2022-10-24 21:53:02"
398;64.8;"2022-10-24 21:53:03"
399;64.8;"2022-10-24 21:53:04"
400;64.8;"2022-10-24 21:53:05"
401;64.8;"2022-10-24 21:53:06"
402;64.8;"2022-10-24 21:53:07"
403;64.8;"2022-10-24 21:53:08"
404;64.8;"2022-10-24 21:53:09"
405;64.8;"2022-10-24 21:53:11"
406;65.2;"2022-10-24 21:53:12"
407;64.9;"2022-10-24 21:53:13"
408;65.0;"2022-10-24 21:53:14"
409;65.1;"2022-10-24 21:53:15"
410;65.2;"2022-10-24 21:53:16"
411;65.1;"2022-10-24 21:53:17"
412;65.1;"2022-10-24 21:53:18"
413;64.9;"2022-10-24 21:53:19"
414;64.9;"2022-10-24 21:53:20"
415;64.9;"2022-10-24 21:53:21"
416;65.0;"2022-10-24 21:53:22"
417;65.2;"2022-10-24 21:53:23"
418;65.2;"2022-10-24 21:53:25"
419;65.0;"2022-10-24 21:53:26"
420;65.0;"2022-10-24 21:53:27"
421;65.0;"2022-10-24 21:53:28"
422;65.0;"2022-10-24 21:53:29"
423;65.0;"2022-10-24 21:53:30"
424;64.9;"2022-10-24 21:53:31"
425;64.9;"2022-10-24 21:53:32"
426;64.9;"2022-10-24 21:53:34"
427;64.9;"2022-10-24 21:53:35"
428;64.9;"2022-10-24 21:53:36"
429;64.9;"2022-10-24 21:53:37"
430;64.9;"2022-10-24 21:53:38"
431;64.9;"2022-10-24 21:53:39"
432;64.9;"2022-10-24 21:53:40"
433;64.9;"2022-10-24 21:53:41"
434;64.9;"2022-10-24 21:53:42"
435;64.9;"2022-10-24 21:53:43"
436;64.9;"2022-10-24 21:53:45"
437;64.9;"2022-10-24 21:53:46"
438;64.9;"2022-10-24 21:53:47"
439;64.9;"2022-10-24 21:53:48"
440;64.9;"2022-10-24 21:53:49"
441;64.9;"2022-10-24 21:53:50"
442;64.9;"2022-10-24 21:53:51"
443;64.9;"2022-10-24 21:53:52"
444;64.9;"2022-10-24 21:53:53"
445;64.9;"2022-10-24 21:53:54"
446;64.9;"2022-10-24 21:53:55"
447;64.9;"2022-10-24 21:53:57"
448;64.9;"2022-10-24 21:53:58"
449;64.9;"2022-10-24 21:53:59"
450;65.0;"2022-10-24 21:54:00"
451;64.9;"2022-10-24 21:54:01"
452;64.9;"2022-10-24 21:54:02"
453;64.8;"2022-10-24 21:54:03"
454;64.8;"2022-10-24 21:54:04"
455;64.8;"2022-10-24 21:54:05"
456;64.7;"2022-10-24 21:54:06"
457;64.7;"2022-10-24 21:54:07"
458;64.7;"2022-10-24 21:54:08"
459;64.7;"2022-10-24 21:54:10"
460;64.7;"2022-10-24 21:54:11"
461;64.7;"2022-10-24 21:54:12"
462;64.7;"2022-10-24 21:54:13"
463;64.7;"2022-10-24 21:54:14"
464;64.6;"2022-10-24 21:54:15"
465;64.6;"2022-10-24 21:54:16"
466;64.6;"2022-10-24 21:54:17"
467;64.6;"2022-10-24 21:54:18"
468;64.6;"2022-10-24 21:54:19"
469;64.6;"2022-10-24 21:54:20"
470;64.7;"2022-10-24 21:54:21"
471;64.7;"2022-10-24 21:54:23"
472;64.7;"2022-10-24 21:54:24"
473;64.7;"2022-10-24 21:54:25"
474;64.9;"2022-10-24 21:54:26"
475;64.8;"2022-10-24 21:54:27"
476;64.2;"2022-10-24 21:54:28"
477;64.2;"2022-10-24 21:54:29"
478;64.2;"2022-10-24 21:54:30"
479;64.4;"2022-10-24 21:54:31"
480;65.5;"2022-10-24 21:54:33"
481;65.4;"2022-10-24 21:54:34"
482;65.4;"2022-10-24 21:54:35"
483;65.2;"2022-10-24 21:54:36"
484;65.2;"2022-10-24 21:54:37"
485;65.1;"2022-10-24 21:54:38"
486;65.1;"2022-10-24 21:54:39"
487;65.1;"2022-10-24 21:54:40"
488;65.0;"2022-10-24 21:54:41"
489;65.2;"2022-10-24 21:54:42"
490;65.6;"2022-10-24 21:54:44"
491;65.6;"2022-10-24 21:54:45"
492;67.7;"2022-10-24 21:54:46"
493;67.9;"2022-10-24 21:54:47"
494;67.8;"2022-10-24 21:54:48"
495;67.8;"2022-10-24 21:54:49"
496;67.8;"2022-10-24 21:54:51"
497;67.8;"2022-10-24 21:54:52"
498;67.7;"2022-10-24 21:54:53"
499;67.6;"2022-10-24 21:54:54"
500;67.6;"2022-10-24 21:54:55"
501;67.4;"2022-10-24 21:54:56"
502;65.7;"2022-10-24 21:54:57"
503;65.7;"2022-10-24 21:54:58"
504;65.7;"2022-10-24 21:54:59"
505;66.0;"2022-10-24 21:55:01"
506;65.9;"2022-10-24 21:55:02"
507;65.9;"2022-10-24 21:55:03"
508;66.0;"2022-10-24 21:55:04"
509;65.9;"2022-10-24 21:55:05"
510;66.0;"2022-10-24 21:55:06"
511;65.9;"2022-10-24 21:55:07"
512;66.0;"2022-10-24 21:55:08"
513;66.1;"2022-10-24 21:55:10"
514;66.1;"2022-10-24 21:55:11"
515;66.1;"2022-10-24 21:55:12"
516;66.0;"2022-10-24 21:55:13"
517;66.1;"2022-10-24 21:55:14"
518;66.0;"2022-10-24 21:55:15"
519;66.1;"2022-10-24 21:55:16"
520;66.0;"2022-10-24 21:55:17"
521;65.8;"2022-10-24 21:55:18"
522;65.4;"2022-10-24 21:55:19"
523;65.3;"2022-10-24 21:55:20"
524;65.4;"2022-10-24 21:55:21"
525;65.4;"2022-10-24 21:55:23"
526;65.4;"2022-10-24 21:55:24"
527;65.3;"2022-10-24 21:55:25"
528;65.3;"2022-10-24 21:55:26"
529;65.3;"2022-10-24 21:55:27"
530;65.3;"2022-10-24 21:55:28"
531;65.2;"2022-10-24 21:55:29"
532;65.3;"2022-10-24 21:55:30"
533;65.5;"2022-10-24 21:55:31"
534;65.4;"2022-10-24 21:55:33"
535;65.4;"2022-10-24 21:55:34"
536;65.5;"2022-10-24 21:55:35"
537;65.3;"2022-10-24 21:55:36"
538;65.4;"2022-10-24 21:55:37"
539;65.4;"2022-10-24 21:55:38"
540;65.3;"2022-10-24 21:55:39"
541;65.3;"2022-10-24 21:55:40"
542;65.5;"2022-10-24 21:55:41"
543;65.6;"2022-10-24 21:55:42"
544;65.3;"2022-10-24 21:55:43"
545;65.3;"2022-10-24 21:55:44"
546;65.4;"2022-10-24 21:55:45"
547;65.7;"2022-10-24 21:55:47"
548;65.6;"2022-10-24 21:55:48"
549;65.6;"2022-10-24 21:55:49"
550;65.6;"2022-10-24 21:55:50"
551;65.6;"2022-10-24 21:55:51"
552;65.6;"2022-10-24 21:55:53"
553;65.7;"2022-10-24 21:55:54"
554;65.7;"2022-10-24 21:55:55"
555;65.6;"2022-10-24 21:55:56"
556;65.7;"2022-10-24 21:55:57"
557;65.7;"2022-10-24 21:55:58"
558;65.6;"2022-10-24 21:55:59"
559;65.8;"2022-10-24 21:56:01"
560;65.9;"2022-10-24 21:56:02"
561;66.1;"2022-10-24 21:56:03"
562;65.9;"2022-10-24 21:56:04"
563;66.0;"2022-10-24 21:56:05"
564;66.0;"2022-10-24 21:56:07"
565;66.2;"2022-10-24 21:56:08"
566;66.3;"2022-10-24 21:56:09"
567;66.5;"2022-10-24 21:56:10"
568;66.5;"2022-10-24 21:56:11"
569;66.5;"2022-10-24 21:56:12"
570;66.3;"2022-10-24 21:56:14"
571;66.4;"2022-10-24 21:56:15"
572;66.4;"2022-10-24 21:56:16"
573;66.4;"2022-10-24 21:56:17"
574;66.4;"2022-10-24 21:56:18"
575;66.4;"2022-10-24 21:56:19"
576;66.2;"2022-10-24 21:56:20"
577;65.7;"2022-10-24 21:56:21"
578;65.8;"2022-10-24 21:56:23"
579;65.7;"2022-10-24 21:56:24"
580;65.7;"2022-10-24 21:56:25"
581;65.7;"2022-10-24 21:56:26"
582;65.7;"2022-10-24 21:56:27"
583;65.7;"2022-10-24 21:56:28"
584;65.7;"2022-10-24 21:56:29"
585;65.7;"2022-10-24 21:56:30"
586;65.7;"2022-10-24 21:56:31"
587;65.7;"2022-10-24 21:56:32"
588;65.7;"2022-10-24 21:56:34"
589;65.8;"2022-10-24 21:56:35"
590;65.7;"2022-10-24 21:56:36"
591;65.8;"2022-10-24 21:56:37"
592;65.7;"2022-10-24 21:56:38"
593;65.7;"2022-10-24 21:56:39"
594;65.8;"2022-10-24 21:56:40"
595;65.9;"2022-10-24 21:56:41"
596;65.9;"2022-10-24 21:56:42"
597;65.9;"2022-10-24 21:56:43"
598;65.9;"2022-10-24 21:56:45"
599;65.9;"2022-10-24 21:56:46"
600;65.9;"2022-10-24 21:56:47"
601;65.9;"2022-10-24 21:56:48"
602;65.9;"2022-10-24 21:56:49"
603;66.0;"2022-10-24 21:56:50"
604;66.1;"2022-10-24 21:56:52"
605;66.1;"2022-10-24 21:56:53"
606;66.2;"2022-10-24 21:56:54"
607;66.2;"2022-10-24 21:56:55"
608;66.2;"2022-10-24 21:56:56"
609;66.1;"2022-10-24 21:56:57"
610;66.1;"2022-10-24 21:56:58"
611;66.1;"2022-10-24 21:56:59"
612;66.0;"2022-10-24 21:57:00"
613;66.0;"2022-10-24 21:57:01"
614;66.0;"2022-10-24 21:57:02"
615;65.8;"2022-10-24 21:57:03"
616;65.9;"2022-10-24 21:57:05"
617;65.9;"2022-10-24 21:57:06"
618;65.9;"2022-10-24 21:57:07"
619;65.9;"2022-10-24 21:57:08"
620;65.9;"2022-10-24 21:57:09"
621;65.9;"2022-10-24 21:57:10"
622;65.9;"2022-10-24 21:57:11"
623;65.9;"2022-10-24 21:57:12"
624;65.9;"2022-10-24 21:57:13"
625;65.9;"2022-10-24 21:57:15"
626;65.9;"2022-10-24 21:57:16"
627;66.0;"2022-10-24 21:57:17"
628;65.9;"2022-10-24 21:57:18"
629;66.0;"2022-10-24 21:57:19"
630;66.1;"2022-10-24 21:57:29"
631;66.1;"2022-10-24 21:57:30"
632;66.1;"2022-10-24 21:57:31"
633;66.1;"2022-10-24 21:57:32"
634;66.0;"2022-10-24 21:57:33"
635;65.9;"2022-10-24 21:57:34"
636;65.9;"2022-10-24 21:57:36"
637;66.1;"2022-10-24 21:57:37"
638;66.2;"2022-10-24 21:57:38"
639;66.1;"2022-10-24 21:57:39"
640;66.0;"2022-10-24 21:57:40"
641;65.8;"2022-10-24 21:57:41"
642;65.8;"2022-10-24 21:57:42"
643;65.8;"2022-10-24 21:57:43"
644;65.9;"2022-10-24 21:57:44"
645;66.0;"2022-10-24 21:57:46"
646;65.9;"2022-10-24 21:57:47"
647;65.9;"2022-10-24 21:57:48"
648;65.9;"2022-10-24 21:57:49"
649;65.8;"2022-10-24 21:57:50"
650;65.9;"2022-10-24 21:57:51"
651;65.8;"2022-10-24 21:57:52"
652;65.9;"2022-10-24 21:57:53"
653;65.8;"2022-10-24 21:57:54"
654;65.8;"2022-10-24 21:57:55"
655;65.9;"2022-10-24 21:57:56"
656;65.9;"2022-10-24 21:57:57"
657;65.9;"2022-10-24 21:57:58"
658;65.9;"2022-10-24 21:57:59"
659;65.9;"2022-10-24 21:58:00"
660;65.9;"2022-10-24 21:58:01"
661;65.9;"2022-10-24 21:58:03"
662;65.9;"2022-10-24 21:58:04"
663;65.9;"2022-10-24 21:58:05"
664;65.8;"2022-10-24 21:58:06"
665;65.8;"2022-10-24 21:58:07"
666;65.8;"2022-10-24 21:58:08"
667;65.8;"2022-10-24 21:58:09"
668;65.8;"2022-10-24 21:58:10"
669;65.8;"2022-10-24 21:58:11"
670;65.8;"2022-10-24 21:58:12"
671;65.7;"2022-10-24 21:58:13"
672;65.8;"2022-10-24 21:58:15"
673;65.7;"2022-10-24 21:58:16"
674;65.9;"2022-10-24 21:58:17"
675;65.9;"2022-10-24 21:58:18"
676;65.9;"2022-10-24 21:58:19"
677;65.8;"2022-10-24 21:58:20"
678;65.7;"2022-10-24 21:58:21"
679;65.7;"2022-10-24 21:58:22"
680;65.6;"2022-10-24 21:58:23"
681;65.6;"2022-10-24 21:58:24"
682;65.6;"2022-10-24 21:58:25"
683;65.6;"2022-10-24 21:58:26"
684;65.6;"2022-10-24 21:58:28"
685;65.6;"2022-10-24 21:58:29"
686;65.7;"2022-10-24 21:58:30"
687;65.6;"2022-10-24 21:58:31"
688;65.7;"2022-10-24 21:58:32"
689;65.6;"2022-10-24 21:58:33"
690;65.6;"2022-10-24 21:58:34"
691;65.7;"2022-10-24 21:58:35"
692;65.7;"2022-10-24 21:58:36"
693;65.9;"2022-10-24 21:58:37"
694;65.8;"2022-10-24 21:58:38"
695;65.8;"2022-10-24 21:58:40"
696;65.7;"2022-10-24 21:58:41"
697;65.9;"2022-10-24 21:58:42"
698;65.8;"2022-10-24 21:58:43"
699;65.7;"2022-10-24 21:58:44"
700;65.7;"2022-10-24 21:58:45"
701;65.6;"2022-10-24 21:58:46"
702;65.7;"2022-10-24 21:58:47"
703;65.7;"2022-10-24 21:58:48"
704;65.6;"2022-10-24 21:58:49"
705;65.7;"2022-10-24 21:58:51"
706;65.5;"2022-10-24 21:58:52"
707;65.7;"2022-10-24 21:58:53"
708;65.3;"2022-10-24 21:58:54"
709;65.3;"2022-10-24 21:58:55"
710;65.3;"2022-10-24 21:58:56"
711;65.3;"2022-10-24 21:58:57"
712;65.3;"2022-10-24 21:58:59"
713;65.2;"2022-10-24 21:59:00"
714;65.1;"2022-10-24 21:59:01"
715;65.2;"2022-10-24 21:59:02"
716;65.3;"2022-10-24 21:59:03"
717;65.2;"2022-10-24 21:59:04"
718;65.1;"2022-10-24 21:59:05"
719;65.2;"2022-10-24 21:59:06"
720;65.1;"2022-10-24 21:59:07"
721;65.1;"2022-10-24 21:59:08"
722;65.3;"2022-10-24 21:59:09"
723;65.2;"2022-10-24 21:59:11"
724;65.3;"2022-10-24 21:59:12"
725;65.2;"2022-10-24 21:59:13"
726;65.3;"2022-10-24 21:59:14"
727;65.3;"2022-10-24 21:59:15"
728;65.3;"2022-10-24 21:59:16"
729;65.3;"2022-10-24 21:59:17"
730;65.2;"2022-10-24 21:59:18"
731;65.3;"2022-10-24 21:59:19"
732;65.3;"2022-10-24 21:59:20"
733;65.3;"2022-10-24 21:59:22"
734;65.3;"2022-10-24 21:59:23"
735;65.3;"2022-10-24 21:59:24"
736;65.2;"2022-10-24 21:59:25"
737;65.2;"2022-10-24 21:59:26"
738;65.1;"2022-10-24 21:59:27"
739;65.0;"2022-10-24 21:59:28"
740;65.0;"2022-10-24 21:59:29"
741;65.0;"2022-10-24 21:59:30"
742;65.2;"2022-10-24 21:59:31"
743;65.0;"2022-10-24 21:59:32"
744;65.2;"2022-10-24 21:59:34"
745;65.3;"2022-10-24 21:59:35"
746;65.3;"2022-10-24 21:59:36"
747;65.2;"2022-10-24 21:59:37"
748;65.3;"2022-10-24 21:59:38"
749;65.3;"2022-10-24 21:59:39"
750;65.3;"2022-10-24 21:59:40"
751;65.2;"2022-10-24 21:59:41"
752;65.3;"2022-10-24 21:59:42"
753;65.2;"2022-10-24 21:59:43"
754;65.1;"2022-10-24 21:59:45"
755;65.1;"2022-10-24 21:59:46"
756;65.1;"2022-10-24 21:59:47"
757;65.1;"2022-10-24 21:59:48"
758;65.0;"2022-10-24 21:59:49"
759;65.1;"2022-10-24 21:59:50"
760;65.1;"2022-10-24 21:59:51"
761;65.1;"2022-10-24 21:59:52"
762;65.1;"2022-10-24 21:59:53"
763;65.1;"2022-10-24 21:59:55"
764;65.1;"2022-10-24 21:59:56"
765;65.1;"2022-10-24 21:59:57"
766;65.1;"2022-10-24 21:59:58"
767;65.1;"2022-10-24 21:59:59"
768;65.2;"2022-10-24 22:00:00"
769;65.2;"2022-10-24 22:00:01"
770;65.2;"2022-10-24 22:00:02"
771;65.2;"2022-10-24 22:00:03"
772;65.2;"2022-10-24 22:00:04"
773;65.4;"2022-10-24 22:00:06"
774;65.4;"2022-10-24 22:00:07"
775;65.5;"2022-10-24 22:00:08"
776;65.5;"2022-10-24 22:00:09"
777;65.5;"2022-10-24 22:00:10"
778;65.4;"2022-10-24 22:00:11"
779;65.9;"2022-10-24 22:00:12"
780;66.0;"2022-10-24 22:00:14"
781;66.1;"2022-10-24 22:00:15"
782;66.1;"2022-10-24 22:00:16"
783;66.2;"2022-10-24 22:00:17"
784;66.2;"2022-10-24 22:00:18"
785;66.3;"2022-10-24 22:00:19"
786;66.2;"2022-10-24 22:00:20"
787;66.1;"2022-10-24 22:00:21"
788;66.1;"2022-10-24 22:00:22"
789;66.1;"2022-10-24 22:00:23"
790;66.1;"2022-10-24 22:00:25"
791;66.0;"2022-10-24 22:00:26"
792;66.0;"2022-10-24 22:00:27"
793;66.0;"2022-10-24 22:00:28"
794;66.0;"2022-10-24 22:00:29"
795;66.0;"2022-10-24 22:00:30"
796;66.1;"2022-10-24 22:00:31"
797;66.1;"2022-10-24 22:00:32"
798;65.8;"2022-10-24 22:00:33"
799;65.9;"2022-10-24 22:00:34"
800;65.7;"2022-10-24 22:00:35"
801;65.7;"2022-10-24 22:00:36"
802;65.7;"2022-10-24 22:00:37"
803;65.7;"2022-10-24 22:00:38"
804;65.6;"2022-10-24 22:00:39"
805;65.6;"2022-10-24 22:00:41"
806;65.5;"2022-10-24 22:00:42"
807;65.5;"2022-10-24 22:00:43"
808;65.4;"2022-10-24 22:00:44"
809;65.6;"2022-10-24 22:00:45"
810;65.6;"2022-10-24 22:00:46"
