"idTemp";"registro";"hora"
160;36.0;"2022-10-24 22:28:31"
161;36.0;"2022-10-24 22:28:32"
162;37.0;"2022-10-24 22:28:33"
163;36.0;"2022-10-24 22:28:34"
164;37.0;"2022-10-24 22:28:35"
165;41.0;"2022-10-24 22:28:36"
166;38.0;"2022-10-24 22:28:38"
167;46.0;"2022-10-24 22:28:39"
168;42.0;"2022-10-24 22:28:40"
169;40.0;"2022-10-24 22:28:41"
170;39.0;"2022-10-24 22:28:42"
171;39.0;"2022-10-24 22:28:43"
172;43.0;"2022-10-24 22:28:45"
173;45.0;"2022-10-24 22:28:46"
174;40.0;"2022-10-24 22:28:47"
175;42.0;"2022-10-24 22:28:48"
176;40.0;"2022-10-24 22:28:50"
177;40.0;"2022-10-24 22:28:51"
178;42.0;"2022-10-24 22:28:52"
179;38.0;"2022-10-24 22:28:53"
180;49.0;"2022-10-24 22:28:55"
181;45.0;"2022-10-24 22:28:56"
182;40.0;"2022-10-24 22:28:57"
183;40.0;"2022-10-24 22:28:58"
184;36.0;"2022-10-24 22:28:59"
185;38.0;"2022-10-24 22:29:00"
186;38.0;"2022-10-24 22:29:01"
187;43.0;"2022-10-24 22:29:03"
188;42.0;"2022-10-24 22:29:04"
189;48.0;"2022-10-24 22:29:05"
190;49.0;"2022-10-24 22:29:06"
191;48.0;"2022-10-24 22:29:07"
192;43.0;"2022-10-24 22:29:08"
193;45.0;"2022-10-24 22:29:09"
194;43.0;"2022-10-24 22:29:10"
195;47.0;"2022-10-24 22:29:11"
196;44.0;"2022-10-24 22:29:13"
197;43.0;"2022-10-24 22:29:14"
198;43.0;"2022-10-24 22:29:15"
199;41.0;"2022-10-24 22:29:16"
200;38.0;"2022-10-24 22:29:17"
201;39.0;"2022-10-24 22:29:18"
202;42.0;"2022-10-24 22:29:19"
203;40.0;"2022-10-24 22:29:20"
204;44.0;"2022-10-24 22:29:21"
205;43.0;"2022-10-24 22:29:22"
206;39.0;"2022-10-24 22:29:23"
207;41.0;"2022-10-24 22:29:24"
208;40.0;"2022-10-24 22:29:25"
209;46.0;"2022-10-24 22:29:26"
210;38.0;"2022-10-24 22:29:28"
211;38.0;"2022-10-24 22:29:29"
212;49.0;"2022-10-24 22:29:30"
213;48.0;"2022-10-24 22:29:31"
214;47.0;"2022-10-24 22:29:32"
215;46.0;"2022-10-24 22:29:33"
216;43.0;"2022-10-24 22:29:34"
217;42.0;"2022-10-24 22:29:35"
218;45.0;"2022-10-24 22:29:36"
219;46.0;"2022-10-24 22:29:37"
220;47.0;"2022-10-24 22:29:38"
221;48.0;"2022-10-24 22:29:39"
222;44.0;"2022-10-24 22:29:40"
223;44.0;"2022-10-24 22:29:42"
224;43.0;"2022-10-24 22:29:43"
225;43.0;"2022-10-24 22:29:44"
226;42.0;"2022-10-24 22:29:45"
227;41.0;"2022-10-24 22:29:46"
228;42.0;"2022-10-24 22:29:47"
229;42.0;"2022-10-24 22:29:48"
230;41.0;"2022-10-24 22:29:49"
231;42.0;"2022-10-24 22:29:50"
232;42.0;"2022-10-24 22:29:51"
233;41.0;"2022-10-24 22:29:52"
234;46.0;"2022-10-24 22:29:53"
235;43.0;"2022-10-24 22:29:55"
236;43.0;"2022-10-24 22:29:56"
237;40.0;"2022-10-24 22:29:57"
238;40.0;"2022-10-24 22:29:58"
239;41.0;"2022-10-24 22:29:59"
240;40.0;"2022-10-24 22:30:00"
241;39.0;"2022-10-24 22:30:01"
242;43.0;"2022-10-24 22:30:02"
243;40.0;"2022-10-24 22:30:03"
244;39.0;"2022-10-24 22:30:04"
245;39.0;"2022-10-24 22:30:05"
246;48.0;"2022-10-24 22:30:06"
247;43.0;"2022-10-24 22:30:08"
248;46.0;"2022-10-24 22:30:09"
249;39.0;"2022-10-24 22:30:10"
250;39.0;"2022-10-24 22:30:11"
251;40.0;"2022-10-24 22:30:12"
252;40.0;"2022-10-24 22:30:13"
253;40.0;"2022-10-24 22:30:14"
254;41.0;"2022-10-24 22:30:15"
255;39.0;"2022-10-24 22:30:17"
256;40.0;"2022-10-24 22:30:18"
257;39.0;"2022-10-24 22:30:19"
258;39.0;"2022-10-24 22:30:21"
259;39.0;"2022-10-24 22:30:22"
260;40.0;"2022-10-24 22:30:23"
261;39.0;"2022-10-24 22:30:24"
262;39.0;"2022-10-24 22:30:25"
263;38.0;"2022-10-24 22:30:26"
264;39.0;"2022-10-24 22:30:27"
265;38.0;"2022-10-24 22:30:28"
266;39.0;"2022-10-24 22:30:29"
267;38.0;"2022-10-24 22:30:30"
268;40.0;"2022-10-24 22:30:31"
269;39.0;"2022-10-24 22:30:32"
270;37.0;"2022-10-24 22:30:33"
271;37.0;"2022-10-24 22:30:35"
272;39.0;"2022-10-24 22:30:36"
273;39.0;"2022-10-24 22:30:37"
274;45.0;"2022-10-24 22:30:38"
275;47.0;"2022-10-24 22:30:39"
276;45.0;"2022-10-24 22:30:40"
277;43.0;"2022-10-24 22:30:41"
278;49.0;"2022-10-24 22:30:42"
279;49.0;"2022-10-24 22:30:43"
280;51.0;"2022-10-24 22:30:44"
281;48.0;"2022-10-24 22:30:46"
282;43.0;"2022-10-24 22:30:47"
283;43.0;"2022-10-24 22:30:48"
284;39.0;"2022-10-24 22:30:49"
285;40.0;"2022-10-24 22:30:50"
286;40.0;"2022-10-24 22:30:51"
287;42.0;"2022-10-24 22:30:52"
288;42.0;"2022-10-24 22:30:54"
289;39.0;"2022-10-24 22:30:55"
290;38.0;"2022-10-24 22:30:56"
291;37.0;"2022-10-24 22:30:57"
292;41.0;"2022-10-24 22:30:58"
293;38.0;"2022-10-24 22:30:59"
294;45.0;"2022-10-24 22:31:00"
295;39.0;"2022-10-24 22:31:01"
296;38.0;"2022-10-24 22:31:02"
297;40.0;"2022-10-24 22:31:03"
298;44.0;"2022-10-24 22:31:04"
299;38.0;"2022-10-24 22:31:06"
300;38.0;"2022-10-24 22:31:07"
301;40.0;"2022-10-24 22:31:08"
302;47.0;"2022-10-24 22:31:09"
303;47.0;"2022-10-24 22:31:10"
304;47.0;"2022-10-24 22:31:11"
305;47.0;"2022-10-24 22:31:12"
306;41.0;"2022-10-24 22:31:13"
307;41.0;"2022-10-24 22:31:14"
308;45.0;"2022-10-24 22:31:16"
309;45.0;"2022-10-24 22:31:17"
310;45.0;"2022-10-24 22:31:18"
311;45.0;"2022-10-24 22:31:19"
312;45.0;"2022-10-24 22:31:20"
313;41.0;"2022-10-24 22:31:21"
314;43.0;"2022-10-24 22:31:22"
315;42.0;"2022-10-24 22:31:23"
316;45.0;"2022-10-24 22:31:24"
317;43.0;"2022-10-24 22:31:25"
318;43.0;"2022-10-24 22:31:27"
319;44.0;"2022-10-24 22:31:28"
320;43.0;"2022-10-24 22:31:29"
321;40.0;"2022-10-24 22:31:30"
322;37.0;"2022-10-24 22:31:31"
323;44.0;"2022-10-24 22:31:32"
324;40.0;"2022-10-24 22:31:34"
325;45.0;"2022-10-24 22:31:35"
326;50.0;"2022-10-24 22:31:37"
327;49.0;"2022-10-24 22:31:38"
328;45.0;"2022-10-24 22:31:39"
329;45.0;"2022-10-24 22:31:41"
330;43.0;"2022-10-24 22:31:42"
331;44.0;"2022-10-24 22:31:43"
332;43.0;"2022-10-24 22:31:45"
333;40.0;"2022-10-24 22:31:46"
334;39.0;"2022-10-24 22:31:47"
335;39.0;"2022-10-24 22:31:48"
336;39.0;"2022-10-24 22:31:49"
337;43.0;"2022-10-24 22:31:50"
338;41.0;"2022-10-24 22:31:51"
339;43.0;"2022-10-24 22:31:52"
340;47.0;"2022-10-24 22:31:53"
341;39.0;"2022-10-24 22:31:55"
342;40.0;"2022-10-24 22:31:56"
343;38.0;"2022-10-24 22:31:57"
344;39.0;"2022-10-24 22:31:58"
345;44.0;"2022-10-24 22:31:59"
346;39.0;"2022-10-24 22:32:00"
347;38.0;"2022-10-24 22:32:02"
348;38.0;"2022-10-24 22:32:03"
349;38.0;"2022-10-24 22:32:05"
350;38.0;"2022-10-24 22:32:06"
351;39.0;"2022-10-24 22:32:07"
352;48.0;"2022-10-24 22:32:08"
353;39.0;"2022-10-24 22:32:09"
354;38.0;"2022-10-24 22:32:10"
355;38.0;"2022-10-24 22:32:11"
356;39.0;"2022-10-24 22:32:12"
357;38.0;"2022-10-24 22:32:13"
358;47.0;"2022-10-24 22:32:15"
359;48.0;"2022-10-24 22:32:16"
360;48.0;"2022-10-24 22:32:17"
361;39.0;"2022-10-24 22:32:18"
362;41.0;"2022-10-24 22:32:19"
363;44.0;"2022-10-24 22:32:20"
364;42.0;"2022-10-24 22:32:21"
365;39.0;"2022-10-24 22:32:22"
366;38.0;"2022-10-24 22:32:23"
367;39.0;"2022-10-24 22:32:24"
368;37.0;"2022-10-24 22:32:26"
369;38.0;"2022-10-24 22:32:27"
370;39.0;"2022-10-24 22:32:28"
371;38.0;"2022-10-24 22:32:29"
372;38.0;"2022-10-24 22:32:30"
373;43.0;"2022-10-24 22:32:31"
374;37.0;"2022-10-24 22:32:32"
375;45.0;"2022-10-24 22:32:33"
376;37.0;"2022-10-24 22:32:35"
377;41.0;"2022-10-24 22:32:36"
378;38.0;"2022-10-24 22:32:37"
379;38.0;"2022-10-24 22:32:38"
380;48.0;"2022-10-24 22:32:39"
381;41.0;"2022-10-24 22:32:40"
382;39.0;"2022-10-24 22:32:41"
383;38.0;"2022-10-24 22:32:42"
384;38.0;"2022-10-24 22:32:43"
385;39.0;"2022-10-24 22:32:44"
386;38.0;"2022-10-24 22:32:45"
387;39.0;"2022-10-24 22:32:47"
388;40.0;"2022-10-24 22:32:48"
389;46.0;"2022-10-24 22:32:49"
390;48.0;"2022-10-24 22:32:50"
391;46.0;"2022-10-24 22:32:51"
392;45.0;"2022-10-24 22:32:52"
393;39.0;"2022-10-24 22:32:53"
394;45.0;"2022-10-24 22:32:54"
395;39.0;"2022-10-24 22:32:55"
396;42.0;"2022-10-24 22:32:56"
397;47.0;"2022-10-24 22:32:58"
398;41.0;"2022-10-24 22:32:59"
399;43.0;"2022-10-24 22:33:00"
400;41.0;"2022-10-24 22:33:01"
401;42.0;"2022-10-24 22:33:02"
402;45.0;"2022-10-24 22:33:03"
403;49.0;"2022-10-24 22:33:05"
404;49.0;"2022-10-24 22:33:06"
405;47.0;"2022-10-24 22:33:07"
406;47.0;"2022-10-24 22:33:08"
407;40.0;"2022-10-24 22:33:09"
408;43.0;"2022-10-24 22:33:10"
409;49.0;"2022-10-24 22:33:12"
410;46.0;"2022-10-24 22:33:13"
411;48.0;"2022-10-24 22:33:14"
412;46.0;"2022-10-24 22:33:15"
413;47.0;"2022-10-24 22:33:16"
414;40.0;"2022-10-24 22:33:17"
415;46.0;"2022-10-24 22:33:18"
416;39.0;"2022-10-24 22:33:19"
417;41.0;"2022-10-24 22:33:20"
418;40.0;"2022-10-24 22:33:21"
419;40.0;"2022-10-24 22:33:23"
420;39.0;"2022-10-24 22:33:24"
421;39.0;"2022-10-24 22:33:25"
422;44.0;"2022-10-24 22:33:26"
423;43.0;"2022-10-24 22:33:27"
424;39.0;"2022-10-24 22:33:28"
425;39.0;"2022-10-24 22:33:29"
426;42.0;"2022-10-24 22:33:30"
427;38.0;"2022-10-24 22:33:31"
428;38.0;"2022-10-24 22:33:32"
429;38.0;"2022-10-24 22:33:33"
430;38.0;"2022-10-24 22:33:34"
431;38.0;"2022-10-24 22:33:35"
432;39.0;"2022-10-24 22:33:37"
433;39.0;"2022-10-24 22:33:38"
434;39.0;"2022-10-24 22:33:39"
435;38.0;"2022-10-24 22:33:40"
436;42.0;"2022-10-24 22:33:41"
437;37.0;"2022-10-24 22:33:42"
438;37.0;"2022-10-24 22:33:43"
439;38.0;"2022-10-24 22:33:44"
440;38.0;"2022-10-24 22:33:45"
441;39.0;"2022-10-24 22:33:46"
442;38.0;"2022-10-24 22:33:47"
443;41.0;"2022-10-24 22:33:49"
444;39.0;"2022-10-24 22:33:50"
445;38.0;"2022-10-24 22:33:51"
446;47.0;"2022-10-24 22:33:52"
447;42.0;"2022-10-24 22:33:53"
448;45.0;"2022-10-24 22:33:54"
449;37.0;"2022-10-24 22:33:55"
450;39.0;"2022-10-24 22:33:56"
451;38.0;"2022-10-24 22:33:57"
452;38.0;"2022-10-24 22:33:59"
453;40.0;"2022-10-24 22:34:00"
454;40.0;"2022-10-24 22:34:01"
455;43.0;"2022-10-24 22:34:02"
456;39.0;"2022-10-24 22:34:03"
457;38.0;"2022-10-24 22:34:04"
458;39.0;"2022-10-24 22:34:05"
459;39.0;"2022-10-24 22:34:06"
460;41.0;"2022-10-24 22:34:07"
461;42.0;"2022-10-24 22:34:08"
462;39.0;"2022-10-24 22:34:09"
463;42.0;"2022-10-24 22:34:11"
464;38.0;"2022-10-24 22:34:12"
465;39.0;"2022-10-24 22:34:13"
466;39.0;"2022-10-24 22:34:14"
467;41.0;"2022-10-24 22:34:15"
468;39.0;"2022-10-24 22:34:16"
469;39.0;"2022-10-24 22:34:17"
470;37.0;"2022-10-24 22:34:18"
471;46.0;"2022-10-24 22:34:19"
472;48.0;"2022-10-24 22:34:20"
473;38.0;"2022-10-24 22:34:21"
474;44.0;"2022-10-24 22:34:22"
475;36.0;"2022-10-24 22:34:24"
476;38.0;"2022-10-24 22:34:25"
477;46.0;"2022-10-24 22:34:26"
478;41.0;"2022-10-24 22:34:27"
479;43.0;"2022-10-24 22:34:28"
480;39.0;"2022-10-24 22:34:29"
481;40.0;"2022-10-24 22:34:31"
482;46.0;"2022-10-24 22:34:32"
483;42.0;"2022-10-24 22:34:33"
484;41.0;"2022-10-24 22:34:34"
485;38.0;"2022-10-24 22:34:35"
486;38.0;"2022-10-24 22:34:36"
487;39.0;"2022-10-24 22:34:37"
488;37.0;"2022-10-24 22:34:38"
489;37.0;"2022-10-24 22:34:39"
490;38.0;"2022-10-24 22:34:40"
491;39.0;"2022-10-24 22:34:41"
492;38.0;"2022-10-24 22:34:43"
493;38.0;"2022-10-24 22:34:44"
494;38.0;"2022-10-24 22:34:45"
495;38.0;"2022-10-24 22:34:46"
496;40.0;"2022-10-24 22:34:47"
497;38.0;"2022-10-24 22:34:48"
498;39.0;"2022-10-24 22:34:49"
499;39.0;"2022-10-24 22:34:50"
500;39.0;"2022-10-24 22:34:51"
501;38.0;"2022-10-24 22:34:52"
502;38.0;"2022-10-24 22:34:53"
503;38.0;"2022-10-24 22:34:54"
504;38.0;"2022-10-24 22:34:55"
505;39.0;"2022-10-24 22:34:57"
506;39.0;"2022-10-24 22:34:58"
507;41.0;"2022-10-24 22:34:59"
508;37.0;"2022-10-24 22:35:00"
509;38.0;"2022-10-24 22:35:01"
510;37.0;"2022-10-24 22:35:02"
511;37.0;"2022-10-24 22:35:03"
512;37.0;"2022-10-24 22:35:04"
513;38.0;"2022-10-24 22:35:05"
514;37.0;"2022-10-24 22:35:06"
515;36.0;"2022-10-24 22:35:08"
516;37.0;"2022-10-24 22:35:09"
517;36.0;"2022-10-24 22:35:10"
518;36.0;"2022-10-24 22:35:11"
519;35.0;"2022-10-24 22:35:12"
520;37.0;"2022-10-24 22:35:13"
521;37.0;"2022-10-24 22:35:14"
522;37.0;"2022-10-24 22:35:15"
523;39.0;"2022-10-24 22:35:16"
524;38.0;"2022-10-24 22:35:18"
525;38.0;"2022-10-24 22:35:19"
526;37.0;"2022-10-24 22:35:20"
527;38.0;"2022-10-24 22:35:21"
528;37.0;"2022-10-24 22:35:22"
529;36.0;"2022-10-24 22:35:23"
530;36.0;"2022-10-24 22:35:24"
531;36.0;"2022-10-24 22:35:25"
532;36.0;"2022-10-24 22:35:26"
533;37.0;"2022-10-24 22:35:28"
534;36.0;"2022-10-24 22:35:29"
535;38.0;"2022-10-24 22:35:30"
536;36.0;"2022-10-24 22:35:31"
537;37.0;"2022-10-24 22:35:32"
538;36.0;"2022-10-24 22:35:33"
539;37.0;"2022-10-24 22:35:34"
540;35.0;"2022-10-24 22:35:35"
541;37.0;"2022-10-24 22:35:36"
542;36.0;"2022-10-24 22:35:37"
543;37.0;"2022-10-24 22:35:38"
544;37.0;"2022-10-24 22:35:39"
545;38.0;"2022-10-24 22:35:41"
546;36.0;"2022-10-24 22:35:42"
547;36.0;"2022-10-24 22:35:43"
548;37.0;"2022-10-24 22:35:44"
549;37.0;"2022-10-24 22:35:45"
550;37.0;"2022-10-24 22:35:46"
551;36.0;"2022-10-24 22:35:47"
552;38.0;"2022-10-24 22:35:48"
553;37.0;"2022-10-24 22:35:49"
554;44.0;"2022-10-24 22:35:50"
555;36.0;"2022-10-24 22:35:52"
556;37.0;"2022-10-24 22:35:53"
557;36.0;"2022-10-24 22:35:54"
558;36.0;"2022-10-24 22:35:55"
559;37.0;"2022-10-24 22:35:56"
560;39.0;"2022-10-24 22:35:57"
561;36.0;"2022-10-24 22:35:58"
562;36.0;"2022-10-24 22:35:59"
563;39.0;"2022-10-24 22:36:00"
564;37.0;"2022-10-24 22:36:02"
565;37.0;"2022-10-24 22:36:03"
566;37.0;"2022-10-24 22:36:04"
567;38.0;"2022-10-24 22:36:05"
568;36.0;"2022-10-24 22:36:06"
569;36.0;"2022-10-24 22:36:07"
570;37.0;"2022-10-24 22:36:08"
571;39.0;"2022-10-24 22:36:09"
572;40.0;"2022-10-24 22:36:11"
573;41.0;"2022-10-24 22:36:12"
574;36.0;"2022-10-24 22:36:13"
575;35.0;"2022-10-24 22:36:14"
576;36.0;"2022-10-24 22:36:15"
577;36.0;"2022-10-24 22:36:16"
578;37.0;"2022-10-24 22:36:17"
579;37.0;"2022-10-24 22:36:18"
580;47.0;"2022-10-24 22:36:19"
581;44.0;"2022-10-24 22:36:20"
582;40.0;"2022-10-24 22:36:21"
583;38.0;"2022-10-24 22:36:22"
584;38.0;"2022-10-24 22:36:23"
585;36.0;"2022-10-24 22:36:25"
586;36.0;"2022-10-24 22:36:26"
587;37.0;"2022-10-24 22:36:27"
588;37.0;"2022-10-24 22:36:28"
589;41.0;"2022-10-24 22:36:29"
590;42.0;"2022-10-24 22:36:30"
591;35.0;"2022-10-24 22:36:31"
592;38.0;"2022-10-24 22:36:32"
593;37.0;"2022-10-24 22:36:34"
594;37.0;"2022-10-24 22:36:35"
595;38.0;"2022-10-24 22:36:36"
596;37.0;"2022-10-24 22:36:37"
597;36.0;"2022-10-24 22:36:38"
598;37.0;"2022-10-24 22:36:39"
599;38.0;"2022-10-24 22:36:40"
600;38.0;"2022-10-24 22:36:41"
601;37.0;"2022-10-24 22:36:42"
602;37.0;"2022-10-24 22:36:43"
603;36.0;"2022-10-24 22:36:45"
604;36.0;"2022-10-24 22:36:46"
605;36.0;"2022-10-24 22:36:47"
606;41.0;"2022-10-24 22:36:48"
607;38.0;"2022-10-24 22:36:49"
608;38.0;"2022-10-24 22:36:50"
609;38.0;"2022-10-24 22:36:51"
610;39.0;"2022-10-24 22:36:52"
611;36.0;"2022-10-24 22:36:53"
612;36.0;"2022-10-24 22:36:54"
613;36.0;"2022-10-24 22:36:55"
614;39.0;"2022-10-24 22:36:56"
615;40.0;"2022-10-24 22:36:57"
616;43.0;"2022-10-24 22:36:59"
617;47.0;"2022-10-24 22:37:00"
618;44.0;"2022-10-24 22:37:01"
619;47.0;"2022-10-24 22:37:02"
620;46.0;"2022-10-24 22:37:03"
621;46.0;"2022-10-24 22:37:04"
622;44.0;"2022-10-24 22:37:05"
623;43.0;"2022-10-24 22:37:06"
624;38.0;"2022-10-24 22:37:07"
625;37.0;"2022-10-24 22:37:08"
626;37.0;"2022-10-24 22:37:09"
627;37.0;"2022-10-24 22:37:11"
628;43.0;"2022-10-24 22:37:12"
629;41.0;"2022-10-24 22:37:13"
630;41.0;"2022-10-24 22:37:14"
631;37.0;"2022-10-24 22:37:15"
632;38.0;"2022-10-24 22:37:17"
633;46.0;"2022-10-24 22:37:18"
634;44.0;"2022-10-24 22:37:19"
635;38.0;"2022-10-24 22:37:20"
636;37.0;"2022-10-24 22:37:21"
637;37.0;"2022-10-24 22:37:22"
638;37.0;"2022-10-24 22:37:23"
639;38.0;"2022-10-24 22:37:24"
640;37.0;"2022-10-24 22:37:25"
641;38.0;"2022-10-24 22:37:27"
642;36.0;"2022-10-24 22:37:28"
643;40.0;"2022-10-24 22:37:29"
644;39.0;"2022-10-24 22:37:30"
645;37.0;"2022-10-24 22:37:31"
646;46.0;"2022-10-24 22:37:32"
647;47.0;"2022-10-24 22:37:33"
648;42.0;"2022-10-24 22:37:34"
649;44.0;"2022-10-24 22:37:36"
650;37.0;"2022-10-24 22:37:37"
651;37.0;"2022-10-24 22:37:38"
652;44.0;"2022-10-24 22:37:39"
653;46.0;"2022-10-24 22:37:40"
654;41.0;"2022-10-24 22:37:41"
655;44.0;"2022-10-24 22:37:42"
656;43.0;"2022-10-24 22:37:44"
657;38.0;"2022-10-24 22:37:45"
658;37.0;"2022-10-24 22:37:46"
659;37.0;"2022-10-24 22:37:47"
660;40.0;"2022-10-24 22:37:48"
661;43.0;"2022-10-24 22:37:49"
662;40.0;"2022-10-24 22:37:50"
663;37.0;"2022-10-24 22:37:51"
664;37.0;"2022-10-24 22:37:53"
665;35.0;"2022-10-24 22:37:54"
666;37.0;"2022-10-24 22:37:55"
667;37.0;"2022-10-24 22:37:56"
668;37.0;"2022-10-24 22:37:57"
669;38.0;"2022-10-24 22:37:58"
670;38.0;"2022-10-24 22:37:59"
671;37.0;"2022-10-24 22:38:00"
672;36.0;"2022-10-24 22:38:01"
673;38.0;"2022-10-24 22:38:02"
674;37.0;"2022-10-24 22:38:04"
675;36.0;"2022-10-24 22:38:05"
676;36.0;"2022-10-24 22:38:06"
677;36.0;"2022-10-24 22:38:07"
678;36.0;"2022-10-24 22:38:08"
679;36.0;"2022-10-24 22:38:09"
680;36.0;"2022-10-24 22:38:10"
681;36.0;"2022-10-24 22:38:11"
682;36.0;"2022-10-24 22:38:12"
683;36.0;"2022-10-24 22:38:13"
684;36.0;"2022-10-24 22:38:14"
685;36.0;"2022-10-24 22:38:15"
686;39.0;"2022-10-24 22:38:17"
687;36.0;"2022-10-24 22:38:18"
688;36.0;"2022-10-24 22:38:19"
689;36.0;"2022-10-24 22:38:20"
690;36.0;"2022-10-24 22:38:21"
691;36.0;"2022-10-24 22:38:22"
692;35.0;"2022-10-24 22:38:23"
693;36.0;"2022-10-24 22:38:24"
694;34.0;"2022-10-24 22:38:26"
695;37.0;"2022-10-24 22:38:27"
696;34.0;"2022-10-24 22:38:28"
697;35.0;"2022-10-24 22:38:29"
698;36.0;"2022-10-24 22:38:30"
699;36.0;"2022-10-24 22:38:31"
700;38.0;"2022-10-24 22:38:32"
701;39.0;"2022-10-24 22:38:33"
702;45.0;"2022-10-24 22:38:34"
703;40.0;"2022-10-24 22:38:35"
704;44.0;"2022-10-24 22:38:36"
705;40.0;"2022-10-24 22:38:37"
706;47.0;"2022-10-24 22:38:39"
707;46.0;"2022-10-24 22:38:40"
708;38.0;"2022-10-24 22:38:41"
709;40.0;"2022-10-24 22:38:42"
710;43.0;"2022-10-24 22:38:43"
711;39.0;"2022-10-24 22:38:44"
712;38.0;"2022-10-24 22:38:45"
713;38.0;"2022-10-24 22:38:46"
714;38.0;"2022-10-24 22:38:47"
715;38.0;"2022-10-24 22:38:49"
716;39.0;"2022-10-24 22:38:50"
717;43.0;"2022-10-24 22:38:51"
718;42.0;"2022-10-24 22:38:52"
719;41.0;"2022-10-24 22:38:53"
720;42.0;"2022-10-24 22:38:54"
721;43.0;"2022-10-24 22:38:55"
722;43.0;"2022-10-24 22:38:56"
723;37.0;"2022-10-24 22:38:57"
724;38.0;"2022-10-24 22:38:59"
725;40.0;"2022-10-24 22:39:00"
726;38.0;"2022-10-24 22:39:01"
727;44.0;"2022-10-24 22:39:02"
728;37.0;"2022-10-24 22:39:03"
729;42.0;"2022-10-24 22:39:04"
730;40.0;"2022-10-24 22:39:05"
731;42.0;"2022-10-24 22:39:06"
732;37.0;"2022-10-24 22:39:07"
733;37.0;"2022-10-24 22:39:08"
734;41.0;"2022-10-24 22:39:09"
735;47.0;"2022-10-24 22:39:11"
736;39.0;"2022-10-24 22:39:12"
737;39.0;"2022-10-24 22:39:13"
738;43.0;"2022-10-24 22:39:14"
739;45.0;"2022-10-24 22:39:15"
740;39.0;"2022-10-24 22:39:17"
741;38.0;"2022-10-24 22:39:18"
742;42.0;"2022-10-24 22:39:19"
743;37.0;"2022-10-24 22:39:20"
744;37.0;"2022-10-24 22:39:21"
745;37.0;"2022-10-24 22:39:22"
746;36.0;"2022-10-24 22:39:23"
747;37.0;"2022-10-24 22:39:24"
748;39.0;"2022-10-24 22:39:25"
749;38.0;"2022-10-24 22:39:26"
750;38.0;"2022-10-24 22:39:27"
751;38.0;"2022-10-24 22:39:29"
752;37.0;"2022-10-24 22:39:30"
753;36.0;"2022-10-24 22:39:31"
754;47.0;"2022-10-24 22:39:32"
755;39.0;"2022-10-24 22:39:33"
756;42.0;"2022-10-24 22:39:34"
757;43.0;"2022-10-24 22:39:35"
758;42.0;"2022-10-24 22:39:36"
759;39.0;"2022-10-24 22:39:37"
760;36.0;"2022-10-24 22:39:38"
761;41.0;"2022-10-24 22:39:39"
762;37.0;"2022-10-24 22:39:41"
763;38.0;"2022-10-24 22:39:42"
764;38.0;"2022-10-24 22:39:43"
765;36.0;"2022-10-24 22:39:44"
766;36.0;"2022-10-24 22:39:45"
767;37.0;"2022-10-24 22:39:46"
768;41.0;"2022-10-24 22:39:47"
769;43.0;"2022-10-24 22:39:48"
770;45.0;"2022-10-24 22:39:49"
771;45.0;"2022-10-24 22:39:50"
772;41.0;"2022-10-24 22:39:51"
773;39.0;"2022-10-24 22:39:52"
774;37.0;"2022-10-24 22:39:54"
775;37.0;"2022-10-24 22:39:55"
776;38.0;"2022-10-24 22:39:56"
777;37.0;"2022-10-24 22:39:57"
778;36.0;"2022-10-24 22:39:58"
779;37.0;"2022-10-24 22:39:59"
780;38.0;"2022-10-24 22:40:00"
781;36.0;"2022-10-24 22:40:01"
782;36.0;"2022-10-24 22:40:02"
783;36.0;"2022-10-24 22:40:03"
784;36.0;"2022-10-24 22:40:04"
785;36.0;"2022-10-24 22:40:05"
786;35.0;"2022-10-24 22:40:07"
787;36.0;"2022-10-24 22:40:08"
788;40.0;"2022-10-24 22:40:09"
789;36.0;"2022-10-24 22:40:10"
790;36.0;"2022-10-24 22:40:11"
791;36.0;"2022-10-24 22:40:12"
792;35.0;"2022-10-24 22:40:13"
793;36.0;"2022-10-24 22:40:14"
794;46.0;"2022-10-24 22:40:15"
795;40.0;"2022-10-24 22:40:16"
796;37.0;"2022-10-24 22:40:17"
797;36.0;"2022-10-24 22:40:18"
798;37.0;"2022-10-24 22:40:20"
799;37.0;"2022-10-24 22:40:21"
800;37.0;"2022-10-24 22:40:22"
801;36.0;"2022-10-24 22:40:23"
802;37.0;"2022-10-24 22:40:24"
803;36.0;"2022-10-24 22:40:25"
804;35.0;"2022-10-24 22:40:26"
805;43.0;"2022-10-24 22:40:27"
806;44.0;"2022-10-24 22:40:28"
807;38.0;"2022-10-24 22:40:29"
808;38.0;"2022-10-24 22:40:30"
809;38.0;"2022-10-24 22:40:31"
810;42.0;"2022-10-24 22:40:33"
811;43.0;"2022-10-24 22:40:34"
812;44.0;"2022-10-24 22:40:36"
813;44.0;"2022-10-24 22:40:38"
814;38.0;"2022-10-24 22:40:39"
815;41.0;"2022-10-24 22:40:40"
816;43.0;"2022-10-24 22:40:42"
817;47.0;"2022-10-24 22:40:43"
818;42.0;"2022-10-24 22:40:44"
819;38.0;"2022-10-24 22:40:45"
820;39.0;"2022-10-24 22:40:46"
821;37.0;"2022-10-24 22:40:47"
